link,brand,size,product_name,new_price,old_price
https://www.grailed.com/listings/66141060-alpinestars-x-moto-x-racing-mens-alpinestars-rider-shorts-big-logo-motorcycle-racing?g_aidx=Listing_by_date_added_production&g_aqid=e63dc60782a701559cf80cf27d7a50f5,ALPINESTARS × MOTO × RACING,36,Mens Alpinestars Rider Shorts Big Logo Motorcycle Racing,50,
https://www.grailed.com/listings/62335181-alpinestars-x-moto-x-racing-mens-alpinestars-rider-shorts-big-logo-motorcycle-racing?g_aidx=Listing_by_date_added_production&g_aqid=6ffaec2d7174863dd2bd15f6d677af4b,ALPINESTARS × MOTO × RACING,36,Mens Alpinestars Rider Shorts Big Logo Motorcycle Racing,50,
https://www.grailed.com/listings/63898596-alpinestars-x-moto-x-racing-mens-alpinestars-rider-shorts-big-logo-motorcycle-racing?g_aidx=Listing_by_date_added_production&g_aqid=8fea283cc0baa3dcde3464e948a87777,ALPINESTARS × MOTO × RACING,36,Mens Alpinestars Rider Shorts Big Logo Motorcycle Racing,50,
https://www.grailed.com/listings/62739515-alpinestars-x-moto-x-racing-vintage-alpinestars-snap-back-big-logo-cap?g_aidx=Listing_by_date_added_production&g_aqid=db160d650161fc21bfa9ab16dc333b87,ALPINESTARS × MOTO × RACING,OS,Vintage AlpineStars Snap back big logo cap,50,
https://www.grailed.com/listings/63091610-alpinestars-x-ducati-alpinestars-ducati-motorcycle-shirt-unisex?g_aidx=Listing_by_date_added_production&g_aqid=db160d650161fc21bfa9ab16dc333b87,ALPINESTARS × DUCATI,S,Alpinestars Ducati Motorcycle Shirt (unisex),50,90.0
https://www.grailed.com/listings/66722404-alpinestars-x-vintage-vintage-y2k-alpine-stars-red-tee-shirt?g_aidx=Listing_by_date_added_production&g_aqid=f6334909ebba1a01fc9ff2b24459874b,ALPINESTARS × VINTAGE,XL,Vintage Y2K Alpine Stars Red Tee Shirt,54,60.0
https://www.grailed.com/listings/63588665-alpinestars-x-sportswear-alpinestars-racing-jersey-shirt-cycling-bike-sz-m?g_aidx=Listing_by_date_added_production&g_aqid=db160d650161fc21bfa9ab16dc333b87,ALPINESTARS × SPORTSWEAR,M,Alpinestars Racing Jersey Shirt cycling Bike Sz M,55,
https://www.grailed.com/listings/63429990-alpinestars-alpinestars-star-cap-black?g_aidx=Listing_by_date_added_production&g_aqid=db160d650161fc21bfa9ab16dc333b87,ALPINESTARS,OS,Alpinestars Star Cap Black,55,65.0
https://www.grailed.com/listings/66938820-alpinestars-x-vintage-alpinestas-hoodie-jackets?g_aidx=Listing_by_date_added_production&g_aqid=f6334909ebba1a01fc9ff2b24459874b,ALPINESTARS × VINTAGE,S,Alpinestas hoodie jackets,55,
https://www.grailed.com/listings/62145042-alpinestars-x-racing-x-streetwear-petronas-yamaha-factory-alpinestars-t-shirt?g_aidx=Listing_by_date_added_production&g_aqid=6ffaec2d7174863dd2bd15f6d677af4b,ALPINESTARS × RACING × STREETWEAR,XL,Petronas Yamaha Factory Alpinestars t shirt,56,70.0
https://www.grailed.com/listings/63879272-alpinestars-x-racing-x-vintage-vintage-alpinestars-big-logo-motorcycle-jacket-mens-xl?g_aidx=Listing_by_date_added_production&g_aqid=8fea283cc0baa3dcde3464e948a87777,ALPINESTARS × RACING × VINTAGE,XL,Vintage Alpinestars Big Logo Motorcycle Jacket mens Xl,56,
https://www.grailed.com/listings/67867132-alpinestars-alpinstars-formula-uno-racing-a-head-zip-hoodie-size-xl?g_aidx=Listing_by_date_added_production&g_aqid=7f271a73954cc7df0356172e94f02334,ALPINESTARS,XL,Alpinstars Formula Uno Racing A Head Zip-Hoodie Size XL,56,
https://www.grailed.com/listings/67613676-alpinestars-x-japanese-brand-x-vintage-alpinestars-vintage-jersey?g_aidx=Listing_by_date_added_production&g_aqid=7f271a73954cc7df0356172e94f02334,ALPINESTARS × JAPANESE BRAND × VINTAGE,S,Alpinestars Vintage Jersey,57,80.0
